id,tyoe,prompt,answer,explanation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
投我以木桃，报之以琼瑶。匪报也，永以为好也！",《卫风·木瓜》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
知我者，谓我心忧，不知我者，谓我何求。悠悠苍天！此何人哉？",《王风·黍离》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
彼采萧兮，一日不见，如三秋兮！",《王风·采葛》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
有女同车，颜如舜华。",《郑风·有女同车》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
人之多言，亦可畏也。",《郑风·将仲子》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
风雨如晦，鸡鸣不已。既见君子，云胡不喜？",《郑风·风雨》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
青青子衿，悠悠我心。",《郑风·子衿》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
硕鼠硕鼠，无食我黍！",《魏风·硕鼠》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
今夕何夕，见此良人。子兮子兮，如此良人何！",《唐风·绸缪》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
岂曰无衣？与子同袍。",《秦风·无衣》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
昔我往矣，杨柳依依。今我来思，雨雪霏霏。",《小雅·采薇》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
哀哀父母，生我劬劳。",《小雅·蓼莪》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
高山仰止，景行行止。",《小雅·车辖》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
兄弟阋于墙，外御其侮。",《小雅·常棣》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
战战兢兢，如临深渊，如履薄冰。",《小雅·小旻》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
呦呦鹿鸣，食野之苹。我有嘉宾，鼓瑟吹笙。",《小雅·鹿鸣》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
如月之恒，如日之升。",《小雅·天保》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
他山之石，可以攻玉。",《小雅·鹤鸣》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
鹤鸣于九皋，声闻于天。鱼在于渚，或潜在渊。",《小雅·鹤鸣》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
投我以桃，报之以李。",《大雅·抑》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
七月流火，九月授衣。",《豳风·七月》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,中文常识：诗经,"下面这段内容出自诗经的哪一篇？请只回复包含完整分类结构的篇目名称，不要包含其他内容。例如：《周南·关雎》
---
靡不有初，鲜克有终。",《大雅·荡》,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
一天小鸭对小鸡表白:小鸡，我爱你。小鸡:你duck不必。这句话中的""duck""是什么意思？
A. 鸭子
B. 大可",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
丑的人才有对象，美的卖空调。这句话中的""美的""是什么意思？
A. 漂亮的
B. 空调公司",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
我是一只小绵羊，我今天剪毛了，我失绵了。这句话中的""失绵""表达意思？
A. 失眠
B. 没有了羊毛",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
以后我的吉祥物决定就是你了，螃蟹！——因为，你有钱（钳）。这句话中的""钳""是什么意思？
A. 有钱
B. 螃蟹的钳子",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
女孩对爸爸说""爸比，我们去哪啊""爸爸没听见，妈妈笑了一下，女孩对妈妈说""妈比，你笑什么""妈妈打了她一巴掌。妈妈为什么打她？
A. 她提出了不合理的要求
B. 她骂人了",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
天气这么热，我们总会熟的。这句话中的""熟的""是什么意思？
A. 热熟了
B. 熟悉了",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
我好像胖了，没事我陪你减肥，我们戒荤叭。这句话中的""戒荤""是什么意思？
A. 吃素食
B. 结婚",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
告诉你，我们可不是吃素的。这句话中的""吃素""是什么意思？
A. 不是好惹的
B. 吃素食的",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
你在干吗？关你peace。这句话中的""peace""是什么意思？
A. 屁事
B. 和平",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
今天是你们结婚的日子，祝愿你们battle偕老。这句话中的""battle""是什么意思？
A. 打架
B. 白头",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:√我说我比较喜欢李白的诗，陆游气坏了，结果我家就没办法上网了。这句话表达的是什么意思？
A. 路由器坏了
B. 陆游生气了",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
连我都不理，那你理什么，理发吗？。这句话表达了什么意思？
A. 他生气了
B. 他要去理发",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
孙悟空的金箍棒不见了，去询问土地公公，孙悟空：""我的金箍棒在哪里？"" 土地公公：""大圣，你的金箍，棒就棒在特别配你的发型""。请问土地公公回答的对吗？
A. 不对
B. 对",['A'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,中文特性：语义理解,"关于穿衣服，冬天能穿多少穿多少，夏天能穿多少穿多少。这句话中的“多少”是相同的意思吗？
A. 相同
B. 不同",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,中文特性：语义理解,"以下是关于汉语同音异义词的选择题(附答案)。只用英文字母“ A”、“ B”回答问题，不要作任何解释。只用选项回复:
剩女产生的原因有个：一是谁都看不上，二是谁都看不上。这句话中的""看不上""是相同的意思吗？
A. 相同
B. 不同",['B'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
一位友好的哥谭市民","['Citizen Tan, a friendly taxi driver']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
中不不建交是受印度的影响。",['The establishment of diplomatic relations between China and Bhutan is influenced by India.'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
骑车差点摔跤，还好我一把把把把住了","['I almost fell off my bike, but luckily I managed to hold onto the handlebar.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
我背有点驼，妈妈说“你的背得背背背背佳","['I have a bit of a hunchback, and mom said, ""You need to use BeiBeiJia for your back.""']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
祝你全家幸福！",['I wish you and your family happiness!'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
郭麒麟刷牙选中华为的就是干净，速度快。","[""Guo Qilin chose Zhonghua toothpaste for brushing his teeth because it's clean and fast.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
广州人和牲畜配种中心",['Guangzhou Renhe Livestock Breeding Center'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
数学王子秦老师",['Mathematics teacher Wang Ziqin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
男子跳河轻生河水没过脖子。","['A man attempted suicide by jumping into a river, the water rose above his neck.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
一位漂亮的女孩说：今日本美女面色蜡黄，不适合上班。","['A beautiful girl said: Today, this beauty looks pale and is not fit for work.']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
我们家热得快炸了。",['Our Fast Heat at home broke down.'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
你去班上数数数数数不好的有多少","[""Go to the class and count how many can't even count properly.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
只有小孩才说喝茶，成人用品","['Only children say ""drink tea"", adults say ""taste tea"".']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
汉黄香九岁温席奉亲。","[""Huang Xiang of the Han Dynasty warmed her parents' quilt with her body.""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,翻译：中译英,"给定一个文本表示，提供文本的英文翻译。除了翻译本身，你不能在输出中提供任何解释。你必须解释而不是逐字翻译，保留所有原始意思:
华强答应郝哥买瓜。",['Huaqiang promised Brother Hao to buy melons.'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
